x,y,z
154,114,1.82211880039051
154,114,2.45960311115695
154,114,3.32011692273655
153.5,127.5,1.349858807576
154.5,127.5,1.349858807576
155.5,127.5,1.349858807576
156.5,127.5,1.349858807576
153.5,128.5,1.349858807576
154.5,128.5,1.349858807576
155.5,128.5,1.349858807576
156.5,128.5,1.349858807576
153.5,129.5,1.349858807576
154.5,129.5,1.349858807576
155.5,129.5,1.349858807576
156.5,129.5,1.349858807576
153.5,130.5,1.349858807576
154.5,130.5,1.349858807576
155.5,130.5,1.349858807576
156.5,130.5,1.349858807576
154,128,1.82211880039051
155,128,1.82211880039051
156,128,1.82211880039051
154,129,1.82211880039051
155,129,1.82211880039051
156,129,1.82211880039051
154,130,1.82211880039051
155,130,1.82211880039051
156,130,1.82211880039051
154.5,128.5,2.45960311115695
155.5,128.5,2.45960311115695
154.5,129.5,2.45960311115695
155.5,129.5,2.45960311115695
155,129,3.32011692273655
155,129,4.48168907033806
155,129,6.04964746441295
153.5,133.5,1.349858807576
153.5,133.5,1.82211880039051
153.5,133.5,2.45960311115695
153.5,133.5,3.32011692273655
153.5,139.5,1.349858807576
154.5,139.5,1.349858807576
155.5,139.5,1.349858807576
156.5,139.5,1.349858807576
153.5,140.5,1.349858807576
154.5,140.5,1.349858807576
155.5,140.5,1.349858807576
156.5,140.5,1.349858807576
153.5,141.5,1.349858807576
154.5,141.5,1.349858807576
155.5,141.5,1.349858807576
156.5,141.5,1.349858807576
153.5,142.5,1.349858807576
154.5,142.5,1.349858807576
155.5,142.5,1.349858807576
156.5,142.5,1.349858807576
154,140,1.82211880039051
155,140,1.82211880039051
156,140,1.82211880039051
154,141,1.82211880039051
155,141,1.82211880039051
156,141,1.82211880039051
154,142,1.82211880039051
155,142,1.82211880039051
156,142,1.82211880039051
154.5,140.5,2.45960311115695
155.5,140.5,2.45960311115695
154.5,141.5,2.45960311115695
155.5,141.5,2.45960311115695
155,141,3.32011692273655
155,141,4.48168907033806
155,141,6.04964746441295
153,145,1.349858807576
153,147,1.349858807576
153.5,163.5,1.349858807576
154.5,163.5,1.349858807576
153.5,164.5,1.349858807576
154.5,164.5,1.349858807576
154,164,1.82211880039051
154,164,2.45960311115695
154,164,3.32011692273655
154,164,4.48168907033806
153,175,1.349858807576
153,191,1.349858807576
153,205,1.349858807576
153.5,207.5,1.349858807576
153.5,207.5,1.82211880039051
153.5,207.5,2.45960311115695
153.5,207.5,3.32011692273655
153,222,1.349858807576
153,224,1.349858807576
153,226,1.349858807576
153,228,1.349858807576
153.5,242.5,1.349858807576
153.5,242.5,1.82211880039051
153.5,242.5,2.45960311115695
153.5,242.5,3.32011692273655
153,245,1.349858807576
153.5,247.5,1.349858807576
153.5,247.5,1.82211880039051
153.5,247.5,2.45960311115695
153.5,247.5,3.32011692273655
153,250,1.349858807576
153.5,287.5,1.349858807576
154.5,287.5,1.349858807576
153.5,288.5,1.349858807576
154.5,288.5,1.349858807576
154,288,1.82211880039051
154,288,2.45960311115695
154,288,3.32011692273655
153.5,291.5,1.349858807576
153.5,291.5,1.82211880039051
153.5,291.5,2.45960311115695
153.5,291.5,3.32011692273655
153.5,302.5,1.349858807576
154.5,302.5,1.349858807576
155.5,302.5,1.349858807576
156.5,302.5,1.349858807576
153.5,303.5,1.349858807576
154.5,303.5,1.349858807576
155.5,303.5,1.349858807576
156.5,303.5,1.349858807576
153.5,304.5,1.349858807576
154.5,304.5,1.349858807576
155.5,304.5,1.349858807576
156.5,304.5,1.349858807576
153.5,305.5,1.349858807576
154.5,305.5,1.349858807576
155.5,305.5,1.349858807576
156.5,305.5,1.349858807576
154,303,1.82211880039051
155,303,1.82211880039051
156,303,1.82211880039051
154,304,1.82211880039051
155,304,1.82211880039051
156,304,1.82211880039051
154,305,1.82211880039051
155,305,1.82211880039051
156,305,1.82211880039051
154.5,303.5,2.45960311115695
155.5,303.5,2.45960311115695
154.5,304.5,2.45960311115695
155.5,304.5,2.45960311115695
154.5,303.5,3.32011692273655
155.5,303.5,3.32011692273655
154.5,304.5,3.32011692273655
155.5,304.5,3.32011692273655
155,304,4.48168907033806
155,304,6.04964746441295
153,314,1.349858807576
153,318,1.349858807576
153,320,1.349858807576
153,322,1.349858807576
153,333,1.349858807576
153,341,1.349858807576
153,343,1.349858807576
153,347,1.349858807576
153,349,1.349858807576
153.5,351.5,1.349858807576
153.5,351.5,1.82211880039051
153.5,351.5,2.45960311115695
153.5,351.5,3.32011692273655
153,381,1.349858807576
153.5,383.5,1.349858807576
153.5,383.5,1.82211880039051
153.5,383.5,2.45960311115695
153.5,383.5,3.32011692273655
153.5,399.5,1.349858807576
154.5,399.5,1.349858807576
153.5,400.5,1.349858807576
154.5,400.5,1.349858807576
154,400,1.82211880039051
154,400,2.45960311115695
154,400,3.32011692273655
154,400,4.48168907033806
153,408,1.349858807576
153,410,1.349858807576
153,412,1.349858807576
153.5,414.5,1.349858807576
153.5,414.5,1.82211880039051
153.5,414.5,2.45960311115695
153.5,414.5,3.32011692273655
153.5,417.5,1.349858807576
153.5,417.5,1.82211880039051
153.5,417.5,2.45960311115695
153.5,417.5,3.32011692273655
153.5,429.5,1.349858807576
153.5,429.5,1.82211880039051
153.5,429.5,2.45960311115695
153.5,429.5,3.32011692273655
153.5,435.5,1.349858807576
153.5,435.5,1.82211880039051
153.5,435.5,2.45960311115695
153.5,435.5,3.32011692273655
153.5,447.5,1.349858807576
153.5,447.5,1.82211880039051
153.5,447.5,2.45960311115695
153.5,447.5,3.32011692273655
153,450,1.349858807576
153,452,1.349858807576
153,457,1.349858807576
153,459,1.349858807576
153.5,461.5,1.349858807576
153.5,461.5,1.82211880039051
153.5,461.5,2.45960311115695
153.5,461.5,3.32011692273655
153,464,1.349858807576
153.5,466.5,1.349858807576
154.5,466.5,1.349858807576
153.5,467.5,1.349858807576
154.5,467.5,1.349858807576
154,467,1.82211880039051
154,467,2.45960311115695
154,467,3.32011692273655
154,467,4.48168907033806
153.5,475.5,1.349858807576
153.5,475.5,1.82211880039051
153.5,475.5,2.45960311115695
153.5,475.5,3.32011692273655
153,478,1.349858807576
153,480,1.349858807576
153,486,1.349858807576
153.5,497.5,1.349858807576
153.5,497.5,1.82211880039051
153.5,497.5,2.45960311115695
153.5,497.5,3.32011692273655
153.5,500.5,1.349858807576
153.5,500.5,1.82211880039051
153.5,500.5,2.45960311115695
153.5,500.5,3.32011692273655
153.5,513.5,1.349858807576
153.5,513.5,1.82211880039051
153.5,513.5,2.45960311115695
153.5,513.5,3.32011692273655
153.5,516.5,1.349858807576
153.5,516.5,1.82211880039051
153.5,516.5,2.45960311115695
153.5,516.5,3.32011692273655
153,519,1.349858807576
153,526,1.349858807576
153,528,1.349858807576
153,536,1.349858807576
153,541,1.349858807576
153.5,543.5,1.349858807576
153.5,543.5,1.82211880039051
153.5,543.5,2.45960311115695
153.5,543.5,3.32011692273655
153.5,549.5,1.349858807576
154.5,549.5,1.349858807576
153.5,550.5,1.349858807576
154.5,550.5,1.349858807576
154,550,1.82211880039051
154,550,2.45960311115695
154,550,3.32011692273655
153.5,553.5,1.349858807576
153.5,553.5,1.82211880039051
153.5,553.5,2.45960311115695
153.5,553.5,3.32011692273655
153,556,1.349858807576
154.5,28.5,1.349858807576
155.5,28.5,1.349858807576
154.5,29.5,1.349858807576
155.5,29.5,1.349858807576
155,29,1.82211880039051
155,29,2.45960311115695
155,29,3.32011692273655
154.5,32.5,1.349858807576
155.5,32.5,1.349858807576
156.5,32.5,1.349858807576
154.5,33.5,1.349858807576
155.5,33.5,1.349858807576
156.5,33.5,1.349858807576
154.5,34.5,1.349858807576
155.5,34.5,1.349858807576
156.5,34.5,1.349858807576
155,33,1.82211880039051
156,33,1.82211880039051
155,34,1.82211880039051
156,34,1.82211880039051
155.5,33.5,2.45960311115695
155.5,33.5,3.32011692273655
155.5,33.5,4.48168907033806
154,41,1.349858807576
154,43,1.349858807576
154,45,1.349858807576
154.5,59.5,1.349858807576
155.5,59.5,1.349858807576
154.5,60.5,1.349858807576
155.5,60.5,1.349858807576
155,60,1.82211880039051
155,60,2.45960311115695
155,60,3.32011692273655
155,60,4.48168907033806
154,63,1.349858807576
154,84,1.349858807576
154,88,1.349858807576
154,90,1.349858807576
154,96,1.349858807576
154.5,98.5,1.349858807576
154.5,98.5,1.82211880039051
154.5,98.5,2.45960311115695
154.5,98.5,3.32011692273655
154,101,1.349858807576
154,108,1.349858807576
154,110,1.349858807576
154,120,1.349858807576
154,122,1.349858807576
154.5,149.5,1.349858807576
155.5,149.5,1.349858807576
154.5,150.5,1.349858807576
155.5,150.5,1.349858807576
155,150,1.82211880039051
155,150,2.45960311115695
155,150,3.32011692273655
155,150,4.48168907033806
154,153,1.349858807576
154,155,1.349858807576
154,167,1.349858807576
154,169,1.349858807576
154.5,177.5,1.349858807576
154.5,177.5,1.82211880039051
154.5,177.5,2.45960311115695
154.5,177.5,3.32011692273655
154.5,183.5,1.349858807576
154.5,183.5,1.82211880039051
154.5,183.5,2.45960311115695
154.5,183.5,3.32011692273655
154,186,1.349858807576
154,188,1.349858807576
154,193,1.349858807576
154,195,1.349858807576
154,197,1.349858807576
154,203,1.349858807576
154.5,213.5,1.349858807576
154.5,213.5,1.82211880039051
154.5,213.5,2.45960311115695
154.5,213.5,3.32011692273655
154.5,230.5,1.349858807576
154.5,230.5,1.82211880039051
154.5,230.5,2.45960311115695
154.5,230.5,3.32011692273655
154,233,1.349858807576
154.5,252.5,1.349858807576
154.5,252.5,1.82211880039051
154.5,252.5,2.45960311115695
154.5,252.5,3.32011692273655
154,255,1.349858807576
154.5,257.5,1.349858807576
154.5,257.5,1.82211880039051
154.5,257.5,2.45960311115695
154.5,257.5,3.32011692273655
154,264,1.349858807576
154,266,1.349858807576
154,268,1.349858807576
154.5,270.5,1.349858807576
154.5,270.5,1.82211880039051
154.5,270.5,2.45960311115695
154.5,270.5,3.32011692273655
154.5,273.5,1.349858807576
154.5,273.5,1.82211880039051
154.5,273.5,2.45960311115695
154.5,273.5,3.32011692273655
154.5,276.5,1.349858807576
155.5,276.5,1.349858807576
156.5,276.5,1.349858807576
154.5,277.5,1.349858807576
155.5,277.5,1.349858807576
156.5,277.5,1.349858807576
154.5,278.5,1.349858807576
155.5,278.5,1.349858807576
156.5,278.5,1.349858807576
155,277,1.82211880039051
156,277,1.82211880039051
155,278,1.82211880039051
156,278,1.82211880039051
155,277,2.45960311115695
156,277,2.45960311115695
155,278,2.45960311115695
156,278,2.45960311115695
155.5,277.5,3.32011692273655
155.5,277.5,4.48168907033806
155.5,277.5,6.04964746441295
154,281,1.349858807576
154,283,1.349858807576
154,285,1.349858807576
154,308,1.349858807576
154,310,1.349858807576
154.5,324.5,1.349858807576
154.5,324.5,1.82211880039051
154.5,324.5,2.45960311115695
154.5,324.5,3.32011692273655
154.5,330.5,1.349858807576
154.5,330.5,1.82211880039051
154.5,330.5,2.45960311115695
154.5,330.5,3.32011692273655
154.5,354.5,1.349858807576
154.5,354.5,1.82211880039051
154.5,354.5,2.45960311115695
154.5,354.5,3.32011692273655
154.5,357.5,1.349858807576
154.5,357.5,1.82211880039051
154.5,357.5,2.45960311115695
154.5,357.5,3.32011692273655
154.5,368.5,1.349858807576
154.5,368.5,1.82211880039051
154.5,368.5,2.45960311115695
154.5,368.5,3.32011692273655
154,371,1.349858807576
154,373,1.349858807576
154,375,1.349858807576
154.5,425.5,1.349858807576
155.5,425.5,1.349858807576
154.5,426.5,1.349858807576
155.5,426.5,1.349858807576
154.5,425.5,1.82211880039051
155.5,425.5,1.82211880039051
154.5,426.5,1.82211880039051
155.5,426.5,1.82211880039051
155,426,2.45960311115695
155,426,3.32011692273655
155,426,4.48168907033806
154.5,503.5,1.349858807576
155.5,503.5,1.349858807576
154.5,504.5,1.349858807576
155.5,504.5,1.349858807576
155,504,1.82211880039051
155,504,2.45960311115695
155,504,3.32011692273655
155.5,5.5,1.349858807576
156.5,5.5,1.349858807576
157.5,5.5,1.349858807576
158.5,5.5,1.349858807576
159.5,5.5,1.349858807576
155.5,6.5,1.349858807576
156.5,6.5,1.349858807576
157.5,6.5,1.349858807576
158.5,6.5,1.349858807576
159.5,6.5,1.349858807576
155.5,7.5,1.349858807576
156.5,7.5,1.349858807576
157.5,7.5,1.349858807576
158.5,7.5,1.349858807576
159.5,7.5,1.349858807576
155.5,8.5,1.349858807576
156.5,8.5,1.349858807576
157.5,8.5,1.349858807576
158.5,8.5,1.349858807576
159.5,8.5,1.349858807576
155.5,9.5,1.349858807576
156.5,9.5,1.349858807576
157.5,9.5,1.349858807576
158.5,9.5,1.349858807576
159.5,9.5,1.349858807576
156,6,1.82211880039051
157,6,1.82211880039051
158,6,1.82211880039051
159,6,1.82211880039051
156,7,1.82211880039051
157,7,1.82211880039051
158,7,1.82211880039051
159,7,1.82211880039051
156,8,1.82211880039051
157,8,1.82211880039051
158,8,1.82211880039051
159,8,1.82211880039051
156,9,1.82211880039051
157,9,1.82211880039051
158,9,1.82211880039051
159,9,1.82211880039051
156.5,6.5,2.45960311115695
157.5,6.5,2.45960311115695
158.5,6.5,2.45960311115695
156.5,7.5,2.45960311115695
157.5,7.5,2.45960311115695
158.5,7.5,2.45960311115695
156.5,8.5,2.45960311115695
157.5,8.5,2.45960311115695
158.5,8.5,2.45960311115695
157,7,3.32011692273655
158,7,3.32011692273655
157,8,3.32011692273655
158,8,3.32011692273655
157.5,7.5,4.48168907033806
157.5,7.5,6.04964746441295
157.5,7.5,8.16616991256765
155,12,1.349858807576
155.5,14.5,1.349858807576
156.5,14.5,1.349858807576
155.5,15.5,1.349858807576
156.5,15.5,1.349858807576
155.5,14.5,1.82211880039051
156.5,14.5,1.82211880039051
155.5,15.5,1.82211880039051
156.5,15.5,1.82211880039051
156,15,2.45960311115695
156,15,3.32011692273655
156,15,4.48168907033806
155.5,18.5,1.349858807576
155.5,18.5,1.82211880039051
155.5,18.5,2.45960311115695
155.5,18.5,3.32011692273655
155,21,1.349858807576
155.5,23.5,1.349858807576
156.5,23.5,1.349858807576
157.5,23.5,1.349858807576
155.5,24.5,1.349858807576
156.5,24.5,1.349858807576
157.5,24.5,1.349858807576
155.5,25.5,1.349858807576
156.5,25.5,1.349858807576
157.5,25.5,1.349858807576
156,24,1.82211880039051
157,24,1.82211880039051
156,25,1.82211880039051
157,25,1.82211880039051
156,24,2.45960311115695
157,24,2.45960311115695
156,25,2.45960311115695
157,25,2.45960311115695
156.5,24.5,3.32011692273655
156.5,24.5,4.48168907033806
155,55,1.349858807576
155,57,1.349858807576
155.5,65.5,1.349858807576
155.5,65.5,1.82211880039051
155.5,65.5,2.45960311115695
155.5,65.5,3.32011692273655
155.5,80.5,1.349858807576
156.5,80.5,1.349858807576
155.5,81.5,1.349858807576
156.5,81.5,1.349858807576
156,81,1.82211880039051
156,81,2.45960311115695
156,81,3.32011692273655
155.5,92.5,1.349858807576
156.5,92.5,1.349858807576
155.5,93.5,1.349858807576
156.5,93.5,1.349858807576
156,93,1.82211880039051
156,93,2.45960311115695
156,93,3.32011692273655
156,93,4.48168907033806
155,103,1.349858807576
155,105,1.349858807576
155,117,1.349858807576
155,124,1.349858807576
155,136,1.349858807576
155,145,1.349858807576
155,147,1.349858807576
155,157,1.349858807576
155,159,1.349858807576
155.5,171.5,1.349858807576
155.5,171.5,1.82211880039051
155.5,171.5,2.45960311115695
155.5,171.5,3.32011692273655
155,174,1.349858807576
155,180,1.349858807576
155,190,1.349858807576
155,199,1.349858807576
155,201,1.349858807576
155,205,1.349858807576
155,210,1.349858807576
155.5,216.5,1.349858807576
155.5,216.5,1.82211880039051
155.5,216.5,2.45960311115695
155.5,216.5,3.32011692273655
155.5,219.5,1.349858807576
155.5,219.5,1.82211880039051
155.5,219.5,2.45960311115695
155.5,219.5,3.32011692273655
155,222,1.349858807576
155,224,1.349858807576
155.5,226.5,1.349858807576
155.5,226.5,1.82211880039051
155.5,226.5,2.45960311115695
155.5,226.5,3.32011692273655
155.5,235.5,1.349858807576
155.5,235.5,1.82211880039051
155.5,235.5,2.45960311115695
155.5,235.5,3.32011692273655
155.5,238.5,1.349858807576
156.5,238.5,1.349858807576
155.5,239.5,1.349858807576
156.5,239.5,1.349858807576
155.5,238.5,1.82211880039051
156.5,238.5,1.82211880039051
155.5,239.5,1.82211880039051
156.5,239.5,1.82211880039051
156,239,2.45960311115695
156,239,3.32011692273655
156,239,4.48168907033806
155,245,1.349858807576
155.5,294.5,1.349858807576
156.5,294.5,1.349858807576
157.5,294.5,1.349858807576
155.5,295.5,1.349858807576
156.5,295.5,1.349858807576
157.5,295.5,1.349858807576
155.5,296.5,1.349858807576
156.5,296.5,1.349858807576
157.5,296.5,1.349858807576
156,295,1.82211880039051
157,295,1.82211880039051
156,296,1.82211880039051
157,296,1.82211880039051
156.5,295.5,2.45960311115695
156.5,295.5,3.32011692273655
156.5,295.5,4.48168907033806
155.5,312.5,1.349858807576
156.5,312.5,1.349858807576
155.5,313.5,1.349858807576
156.5,313.5,1.349858807576
156,313,1.82211880039051
156,313,2.45960311115695
156,313,3.32011692273655
155.5,316.5,1.349858807576
156.5,316.5,1.349858807576
157.5,316.5,1.349858807576
155.5,317.5,1.349858807576
156.5,317.5,1.349858807576
157.5,317.5,1.349858807576
155.5,318.5,1.349858807576
156.5,318.5,1.349858807576
157.5,318.5,1.349858807576
156,317,1.82211880039051
157,317,1.82211880039051
156,318,1.82211880039051
157,318,1.82211880039051
156,317,2.45960311115695
157,317,2.45960311115695
156,318,2.45960311115695
157,318,2.45960311115695
156.5,317.5,3.32011692273655
156.5,317.5,4.48168907033806
156.5,317.5,6.04964746441295
155,321,1.349858807576
155.5,327.5,1.349858807576
155.5,327.5,1.82211880039051
155.5,327.5,2.45960311115695
155.5,327.5,3.32011692273655
155,333,1.349858807576
155,335,1.349858807576
155.5,341.5,1.349858807576
155.5,341.5,1.82211880039051
155.5,341.5,2.45960311115695
155.5,341.5,3.32011692273655
155.5,344.5,1.349858807576
155.5,344.5,1.82211880039051
155.5,344.5,2.45960311115695
155.5,344.5,3.32011692273655
155.5,347.5,1.349858807576
156.5,347.5,1.349858807576
155.5,348.5,1.349858807576
156.5,348.5,1.349858807576
155.5,347.5,1.82211880039051
156.5,347.5,1.82211880039051
155.5,348.5,1.82211880039051
156.5,348.5,1.82211880039051
156,348,2.45960311115695
156,348,3.32011692273655
156,348,4.48168907033806
155.5,360.5,1.349858807576
155.5,360.5,1.82211880039051
155.5,360.5,2.45960311115695
155.5,360.5,3.32011692273655
155,363,1.349858807576
155,365,1.349858807576
155,377,1.349858807576
155,379,1.349858807576
155,381,1.349858807576
155,386,1.349858807576
155,393,1.349858807576
155.5,403.5,1.349858807576
155.5,403.5,1.82211880039051
155.5,403.5,2.45960311115695
155.5,403.5,3.32011692273655
155,406,1.349858807576
155.5,408.5,1.349858807576
155.5,408.5,1.82211880039051
155.5,408.5,2.45960311115695
155.5,408.5,3.32011692273655
155,411,1.349858807576
155,420,1.349858807576
155.5,422.5,1.349858807576
155.5,422.5,1.82211880039051
155.5,422.5,2.45960311115695
155.5,422.5,3.32011692273655
155,432,1.349858807576
155.5,443.5,1.349858807576
156.5,443.5,1.349858807576
155.5,444.5,1.349858807576
156.5,444.5,1.349858807576
155.5,443.5,1.82211880039051
156.5,443.5,1.82211880039051
155.5,444.5,1.82211880039051
156.5,444.5,1.82211880039051
156,444,2.45960311115695
156,444,3.32011692273655
156,444,4.48168907033806
155.5,450.5,1.349858807576
155.5,450.5,1.82211880039051
155.5,450.5,2.45960311115695
155.5,450.5,3.32011692273655
155,453,1.349858807576
155.5,455.5,1.349858807576
156.5,455.5,1.349858807576
157.5,455.5,1.349858807576
158.5,455.5,1.349858807576
155.5,456.5,1.349858807576
156.5,456.5,1.349858807576
157.5,456.5,1.349858807576
158.5,456.5,1.349858807576
155.5,457.5,1.349858807576
156.5,457.5,1.349858807576
157.5,457.5,1.349858807576
158.5,457.5,1.349858807576
155.5,458.5,1.349858807576
156.5,458.5,1.349858807576
157.5,458.5,1.349858807576
158.5,458.5,1.349858807576
156,456,1.82211880039051
157,456,1.82211880039051
158,456,1.82211880039051
156,457,1.82211880039051
157,457,1.82211880039051
158,457,1.82211880039051
156,458,1.82211880039051
157,458,1.82211880039051
158,458,1.82211880039051
156.5,456.5,2.45960311115695
157.5,456.5,2.45960311115695
156.5,457.5,2.45960311115695
157.5,457.5,2.45960311115695
157,457,3.32011692273655
157,457,4.48168907033806
157,457,6.04964746441295
155,464,1.349858807576
155,478,1.349858807576
155,480,1.349858807576
155.5,482.5,1.349858807576
156.5,482.5,1.349858807576
157.5,482.5,1.349858807576
155.5,483.5,1.349858807576
156.5,483.5,1.349858807576
157.5,483.5,1.349858807576
155.5,484.5,1.349858807576
156.5,484.5,1.349858807576
157.5,484.5,1.349858807576
156,483,1.82211880039051
157,483,1.82211880039051
156,484,1.82211880039051
157,484,1.82211880039051
156,483,2.45960311115695
157,483,2.45960311115695
156,484,2.45960311115695
157,484,2.45960311115695
156.5,483.5,3.32011692273655
156.5,483.5,4.48168907033806
156.5,483.5,6.04964746441295
155,493,1.349858807576
155,495,1.349858807576
155,507,1.349858807576
155,509,1.349858807576
155,511,1.349858807576
155.5,519.5,1.349858807576
156.5,519.5,1.349858807576
155.5,520.5,1.349858807576
156.5,520.5,1.349858807576
155.5,519.5,1.82211880039051
156.5,519.5,1.82211880039051
155.5,520.5,1.82211880039051
156.5,520.5,1.82211880039051
156,520,2.45960311115695
156,520,3.32011692273655
156,520,4.48168907033806
155.5,523.5,1.349858807576
155.5,523.5,1.82211880039051
155.5,523.5,2.45960311115695
155.5,523.5,3.32011692273655
155,526,1.349858807576
155,528,1.349858807576
155,536,1.349858807576
155.5,538.5,1.349858807576
155.5,538.5,1.82211880039051
155.5,538.5,2.45960311115695
155.5,538.5,3.32011692273655
155,541,1.349858807576
155,546,1.349858807576
155,556,1.349858807576
156,37,1.349858807576
156,39,1.349858807576
156,41,1.349858807576
156.5,43.5,1.349858807576
156.5,43.5,1.82211880039051
156.5,43.5,2.45960311115695
156.5,43.5,3.32011692273655
156,46,1.349858807576
156,52,1.349858807576
156,63,1.349858807576
156,84,1.349858807576
156.5,86.5,1.349858807576
157.5,86.5,1.349858807576
158.5,86.5,1.349858807576
159.5,86.5,1.349858807576
156.5,87.5,1.349858807576
157.5,87.5,1.349858807576
158.5,87.5,1.349858807576
159.5,87.5,1.349858807576
156.5,88.5,1.349858807576
157.5,88.5,1.349858807576
158.5,88.5,1.349858807576
159.5,88.5,1.349858807576
156.5,89.5,1.349858807576
157.5,89.5,1.349858807576
158.5,89.5,1.349858807576
159.5,89.5,1.349858807576
157,87,1.82211880039051
158,87,1.82211880039051
159,87,1.82211880039051
157,88,1.82211880039051
158,88,1.82211880039051
159,88,1.82211880039051
157,89,1.82211880039051
158,89,1.82211880039051
159,89,1.82211880039051
157.5,87.5,2.45960311115695
158.5,87.5,2.45960311115695
157.5,88.5,2.45960311115695
158.5,88.5,2.45960311115695
157.5,87.5,3.32011692273655
158.5,87.5,3.32011692273655
157.5,88.5,3.32011692273655
158.5,88.5,3.32011692273655
158,88,4.48168907033806
158,88,6.04964746441295
156,96,1.349858807576
156.5,107.5,1.349858807576
157.5,107.5,1.349858807576
158.5,107.5,1.349858807576
159.5,107.5,1.349858807576
156.5,108.5,1.349858807576
157.5,108.5,1.349858807576
158.5,108.5,1.349858807576
159.5,108.5,1.349858807576
156.5,109.5,1.349858807576
157.5,109.5,1.349858807576
158.5,109.5,1.349858807576
159.5,109.5,1.349858807576
156.5,110.5,1.349858807576
157.5,110.5,1.349858807576
158.5,110.5,1.349858807576
159.5,110.5,1.349858807576
157,108,1.82211880039051
158,108,1.82211880039051
159,108,1.82211880039051
157,109,1.82211880039051
158,109,1.82211880039051
159,109,1.82211880039051
157,110,1.82211880039051
158,110,1.82211880039051
159,110,1.82211880039051
157.5,108.5,2.45960311115695
158.5,108.5,2.45960311115695
157.5,109.5,2.45960311115695
158.5,109.5,2.45960311115695
157.5,108.5,3.32011692273655
158.5,108.5,3.32011692273655
157.5,109.5,3.32011692273655
158.5,109.5,3.32011692273655
158,109,4.48168907033806
158,109,6.04964746441295
156.5,119.5,1.349858807576
157.5,119.5,1.349858807576
156.5,120.5,1.349858807576
157.5,120.5,1.349858807576
157,120,1.82211880039051
157,120,2.45960311115695
157,120,3.32011692273655
156,133,1.349858807576
156.5,153.5,1.349858807576
156.5,153.5,1.82211880039051
156.5,153.5,2.45960311115695
156.5,153.5,3.32011692273655
156.5,167.5,1.349858807576
156.5,167.5,1.82211880039051
156.5,167.5,2.45960311115695
156.5,167.5,3.32011692273655
156.5,186.5,1.349858807576
156.5,186.5,1.82211880039051
156.5,186.5,2.45960311115695
156.5,186.5,3.32011692273655
156,192,1.349858807576
156.5,194.5,1.349858807576
156.5,194.5,1.82211880039051
156.5,194.5,2.45960311115695
156.5,194.5,3.32011692273655
156,197,1.349858807576
156,203,1.349858807576
156.5,207.5,1.349858807576
156.5,207.5,1.82211880039051
156.5,207.5,2.45960311115695
156.5,207.5,3.32011692273655
156.5,242.5,1.349858807576
156.5,242.5,1.82211880039051
156.5,242.5,2.45960311115695
156.5,242.5,3.32011692273655
156.5,247.5,1.349858807576
157.5,247.5,1.349858807576
156.5,248.5,1.349858807576
157.5,248.5,1.349858807576
157,248,1.82211880039051
157,248,2.45960311115695
157,248,3.32011692273655
157,248,4.48168907033806
156,255,1.349858807576
156.5,260.5,1.349858807576
156.5,260.5,1.82211880039051
156.5,260.5,2.45960311115695
156.5,260.5,3.32011692273655
156,263,1.349858807576
156.5,265.5,1.349858807576
157.5,265.5,1.349858807576
158.5,265.5,1.349858807576
156.5,266.5,1.349858807576
157.5,266.5,1.349858807576
158.5,266.5,1.349858807576
156.5,267.5,1.349858807576
157.5,267.5,1.349858807576
158.5,267.5,1.349858807576
157,266,1.82211880039051
158,266,1.82211880039051
157,267,1.82211880039051
158,267,1.82211880039051
157,266,2.45960311115695
158,266,2.45960311115695
157,267,2.45960311115695
158,267,2.45960311115695
157.5,266.5,3.32011692273655
157.5,266.5,4.48168907033806
156,281,1.349858807576
156,283,1.349858807576
156,285,1.349858807576
156.5,291.5,1.349858807576
156.5,291.5,1.82211880039051
156.5,291.5,2.45960311115695
156.5,291.5,3.32011692273655
156,299,1.349858807576
156.5,308.5,1.349858807576
157.5,308.5,1.349858807576
156.5,309.5,1.349858807576
157.5,309.5,1.349858807576
156.5,308.5,1.82211880039051
157.5,308.5,1.82211880039051
156.5,309.5,1.82211880039051
157.5,309.5,1.82211880039051
157,309,2.45960311115695
157,309,3.32011692273655
157,309,4.48168907033806
156,337,1.349858807576
156.5,351.5,1.349858807576
156.5,351.5,1.82211880039051
156.5,351.5,2.45960311115695
156.5,351.5,3.32011692273655
156,371,1.349858807576
156,373,1.349858807576
156,375,1.349858807576
156.5,383.5,1.349858807576
156.5,383.5,1.82211880039051
156.5,383.5,2.45960311115695
156.5,383.5,3.32011692273655
156,388,1.349858807576
156.5,395.5,1.349858807576
157.5,395.5,1.349858807576
156.5,396.5,1.349858807576
157.5,396.5,1.349858807576
157,396,1.82211880039051
157,396,2.45960311115695
157,396,3.32011692273655
156.5,413.5,1.349858807576
156.5,413.5,1.82211880039051
156.5,413.5,2.45960311115695
156.5,413.5,3.32011692273655
156.5,416.5,1.349858807576
157.5,416.5,1.349858807576
156.5,417.5,1.349858807576
157.5,417.5,1.349858807576
156.5,416.5,1.82211880039051
157.5,416.5,1.82211880039051
156.5,417.5,1.82211880039051
157.5,417.5,1.82211880039051
157,417,2.45960311115695
157,417,3.32011692273655
157,417,4.48168907033806
156,429,1.349858807576
156.5,434.5,1.349858807576
157.5,434.5,1.349858807576
156.5,435.5,1.349858807576
